year,entity,type_of_crime,count
2017,Morelos,Robbery,17686
2017,Morelos,Sexual abuse,453
2017,Morelos,Sexual harassment,99
2017,Morelos,Simple rape,387
2017,Morelos,Threats,3841
2017,México,Abduction,0
2017,México,Abortion,72
2017,México,Aggravated rape,840
2017,México,Burglary,1542
2017,México,Child trafficking,0
2017,México,Corruption of minors,87
2017,México,Counterfeiting,2238
2017,México,Crimes committed by public officials,2966
2017,México,Dispossession,3514
2017,México,Domestic violence,6860
2017,México,Drug trafficking (small-scale),1080
2017,México,Electoral crimes,575
2017,México,Embezzlement,3256
2017,México,Environmental crimes,352
2017,México,Extortion,1385
2017,México,Feminicide,70
2017,México,Forgery,104
2017,México,Fraud,5382
2017,México,Gender-based violence in all its forms other than domestic violence,1329
2017,México,Homicide,3248
2017,México,Human trafficking,32
2017,México,Incest,0
2017,México,Injuries,57849
2017,México,Kidnapping,173
2017,México,Non-compliance with family support obligations,2565
2017,México,Other common law crimes,70179
2017,México,Other crimes against heritage or property,42
2017,México,Other crimes against life and bodily integrity,578
2017,México,Other crimes against personal freedom,2166
2017,México,Other crimes against sexual freedom and security,89
2017,México,Other crimes against society,1110
2017,México,Other crimes against the family,7
2017,México,Prisoner escape,11
2017,México,Property damage,11720
2017,México,Robbery,161155
2017,México,Sexual abuse,1703
2017,México,Sexual harassment,310
2017,México,Simple rape,1104
2017,México,Threats,0
2017,Nayarit,Abduction,0
2017,Nayarit,Abortion,0
2017,Nayarit,Aggravated rape,7
2017,Nayarit,Burglary,5
2017,Nayarit,Child trafficking,9
2017,Nayarit,Corruption of minors,15
2017,Nayarit,Counterfeiting,2
2017,Nayarit,Crimes committed by public officials,7
2017,Nayarit,Dispossession,63
2017,Nayarit,Domestic violence,432
2017,Nayarit,Drug trafficking (small-scale),269
2017,Nayarit,Electoral crimes,0
2017,Nayarit,Embezzlement,37
2017,Nayarit,Environmental crimes,0
2017,Nayarit,Extortion,1
2017,Nayarit,Feminicide,5
2017,Nayarit,Forgery,4
2017,Nayarit,Fraud,130
2017,Nayarit,Gender-based violence in all its forms other than domestic violence,0
2017,Nayarit,Homicide,289
2017,Nayarit,Human trafficking,1
2017,Nayarit,Incest,0
2017,Nayarit,Injuries,159
2017,Nayarit,Kidnapping,2
2017,Nayarit,Non-compliance with family support obligations,391
2017,Nayarit,Other common law crimes,415
2017,Nayarit,Other crimes against heritage or property,1
2017,Nayarit,Other crimes against life and bodily integrity,6
2017,Nayarit,Other crimes against personal freedom,109
2017,Nayarit,Other crimes against sexual freedom and security,59
2017,Nayarit,Other crimes against society,4
2017,Nayarit,Other crimes against the family,8
2017,Nayarit,Prisoner escape,2
2017,Nayarit,Property damage,77
2017,Nayarit,Robbery,584
2017,Nayarit,Sexual abuse,0
2017,Nayarit,Sexual harassment,3
2017,Nayarit,Simple rape,71
2017,Nayarit,Threats,53
2017,Nuevo León,Abduction,112
2017,Nuevo León,Abortion,28
2017,Nuevo León,Aggravated rape,246
2017,Nuevo León,Burglary,477
2017,Nuevo León,Child trafficking,2
2017,Nuevo León,Corruption of minors,162
2017,Nuevo León,Counterfeiting,614
2017,Nuevo León,Crimes committed by public officials,2346
2017,Nuevo León,Dispossession,832
2017,Nuevo León,Domestic violence,17145
2017,Nuevo León,Drug trafficking (small-scale),2599
2017,Nuevo León,Electoral crimes,1
2017,Nuevo León,Embezzlement,1267
2017,Nuevo León,Environmental crimes,0
2017,Nuevo León,Extortion,678
2017,Nuevo León,Feminicide,43
2017,Nuevo León,Forgery,221
2017,Nuevo León,Fraud,3343
2017,Nuevo León,Gender-based violence in all its forms other than domestic violence,0
2017,Nuevo León,Homicide,1099
2017,Nuevo León,Human trafficking,6
2017,Nuevo León,Incest,2
2017,Nuevo León,Injuries,8826
2017,Nuevo León,Kidnapping,35
2017,Nuevo León,Non-compliance with family support obligations,595
2017,Nuevo León,Other common law crimes,3198
2017,Nuevo León,Other crimes against heritage or property,96
2017,Nuevo León,Other crimes against life and bodily integrity,53
2017,Nuevo León,Other crimes against personal freedom,2286
2017,Nuevo León,Other crimes against sexual freedom and security,341
2017,Nuevo León,Other crimes against society,9
2017,Nuevo León,Other crimes against the family,4070
2017,Nuevo León,Prisoner escape,13
2017,Nuevo León,Property damage,9330
2017,Nuevo León,Robbery,16877
2017,Nuevo León,Sexual abuse,1007
2017,Nuevo León,Sexual harassment,91
2017,Nuevo León,Simple rape,644
2017,Nuevo León,Threats,5280
2017,Oaxaca,Abduction,0
2017,Oaxaca,Abortion,15
2017,Oaxaca,Aggravated rape,71
2017,Oaxaca,Burglary,231
2017,Oaxaca,Child trafficking,2
2017,Oaxaca,Corruption of minors,16
2017,Oaxaca,Counterfeiting,142
2017,Oaxaca,Crimes committed by public officials,262
2017,Oaxaca,Dispossession,391
2017,Oaxaca,Domestic violence,4212
2017,Oaxaca,Drug trafficking (small-scale),246
2017,Oaxaca,Electoral crimes,5
2017,Oaxaca,Embezzlement,199
2017,Oaxaca,Environmental crimes,0
2017,Oaxaca,Extortion,80
2017,Oaxaca,Feminicide,57
2017,Oaxaca,Forgery,207
2017,Oaxaca,Fraud,527
2017,Oaxaca,Gender-based violence in all its forms other than domestic violence,3
2017,Oaxaca,Homicide,1662
2017,Oaxaca,Human trafficking,5
2017,Oaxaca,Incest,0
2017,Oaxaca,Injuries,4484
2017,Oaxaca,Kidnapping,51
2017,Oaxaca,Non-compliance with family support obligations,43
2017,Oaxaca,Other common law crimes,1732
2017,Oaxaca,Other crimes against heritage or property,1502
2017,Oaxaca,Other crimes against life and bodily integrity,187
2017,Oaxaca,Other crimes against personal freedom,229
2017,Oaxaca,Other crimes against sexual freedom and security,79
2017,Oaxaca,Other crimes against society,122
2017,Oaxaca,Other crimes against the family,128
2017,Oaxaca,Prisoner escape,3
2017,Oaxaca,Property damage,1984
2017,Oaxaca,Robbery,10887
2017,Oaxaca,Sexual abuse,383
2017,Oaxaca,Sexual harassment,71
2017,Oaxaca,Simple rape,313
2017,Oaxaca,Threats,1407
2017,Puebla,Abduction,0
2017,Puebla,Abortion,9
2017,Puebla,Aggravated rape,147
2017,Puebla,Burglary,140
2017,Puebla,Child trafficking,0
2017,Puebla,Corruption of minors,26
2017,Puebla,Counterfeiting,185
2017,Puebla,Crimes committed by public officials,51
2017,Puebla,Dispossession,935
2017,Puebla,Domestic violence,6327
2017,Puebla,Drug trafficking (small-scale),713
2017,Puebla,Electoral crimes,3
2017,Puebla,Embezzlement,770
2017,Puebla,Environmental crimes,24
2017,Puebla,Extortion,115
2017,Puebla,Feminicide,27
2017,Puebla,Forgery,84
2017,Puebla,Fraud,2446
2017,Puebla,Gender-based violence in all its forms other than domestic violence,0
2017,Puebla,Homicide,1647
2017,Puebla,Human trafficking,18
2017,Puebla,Incest,0
2017,Puebla,Injuries,2643
2017,Puebla,Kidnapping,35
2017,Puebla,Non-compliance with family support obligations,17
2017,Puebla,Other common law crimes,3817
2017,Puebla,Other crimes against heritage or property,0
2017,Puebla,Other crimes against life and bodily integrity,65
2017,Puebla,Other crimes against personal freedom,637
2017,Puebla,Other crimes against sexual freedom and security,503
2017,Puebla,Other crimes against society,836
2017,Puebla,Other crimes against the family,8
2017,Puebla,Prisoner escape,4
2017,Puebla,Property damage,796
2017,Puebla,Robbery,29621
2017,Puebla,Sexual abuse,0
2017,Puebla,Sexual harassment,81
2017,Puebla,Simple rape,521
2017,Puebla,Threats,549
2017,Querétaro,Abduction,0
2017,Querétaro,Abortion,12
2017,Querétaro,Aggravated rape,81
2017,Querétaro,Burglary,172
2017,Querétaro,Child trafficking,0
2017,Querétaro,Corruption of minors,0
2017,Querétaro,Counterfeiting,438
2017,Querétaro,Crimes committed by public officials,1
2017,Querétaro,Dispossession,597
2017,Querétaro,Domestic violence,1186
2017,Querétaro,Drug trafficking (small-scale),942
2017,Querétaro,Electoral crimes,2
2017,Querétaro,Embezzlement,635
2017,Querétaro,Environmental crimes,2
2017,Querétaro,Extortion,18
2017,Querétaro,Feminicide,1
2017,Querétaro,Forgery,79
2017,Querétaro,Fraud,2034
2017,Querétaro,Gender-based violence in all its forms other than domestic violence,4
2017,Querétaro,Homicide,471
2017,Querétaro,Human trafficking,14
2017,Querétaro,Incest,0
2017,Querétaro,Injuries,5527
2017,Querétaro,Kidnapping,11
2017,Querétaro,Non-compliance with family support obligations,848
2017,Querétaro,Other common law crimes,3532
2017,Querétaro,Other crimes against heritage or property,38
2017,Querétaro,Other crimes against life and bodily integrity,764
2017,Querétaro,Other crimes against personal freedom,44
2017,Querétaro,Other crimes against sexual freedom and security,47
2017,Querétaro,Other crimes against society,132
2017,Querétaro,Other crimes against the family,164
2017,Querétaro,Prisoner escape,0
2017,Querétaro,Property damage,5200
2017,Querétaro,Robbery,27020
2017,Querétaro,Sexual abuse,358
2017,Querétaro,Sexual harassment,44
2017,Querétaro,Simple rape,296
2017,Querétaro,Threats,2665
2017,Quintana Roo,Abduction,0
2017,Quintana Roo,Abortion,5
2017,Quintana Roo,Aggravated rape,10
2017,Quintana Roo,Burglary,171
2017,Quintana Roo,Child trafficking,0
2017,Quintana Roo,Corruption of minors,33
2017,Quintana Roo,Counterfeiting,147
2017,Quintana Roo,Crimes committed by public officials,1
2017,Quintana Roo,Dispossession,516
2017,Quintana Roo,Domestic violence,2633
2017,Quintana Roo,Drug trafficking (small-scale),333
2017,Quintana Roo,Electoral crimes,1
2017,Quintana Roo,Embezzlement,479
2017,Quintana Roo,Environmental crimes,36
2017,Quintana Roo,Extortion,77
2017,Quintana Roo,Feminicide,4
2017,Quintana Roo,Forgery,19
2017,Quintana Roo,Fraud,966
2017,Quintana Roo,Gender-based violence in all its forms other than domestic violence,3
2017,Quintana Roo,Homicide,497
2017,Quintana Roo,Human trafficking,6
2017,Quintana Roo,Incest,1
2017,Quintana Roo,Injuries,2131
2017,Quintana Roo,Kidnapping,20
2017,Quintana Roo,Non-compliance with family support obligations,879
2017,Quintana Roo,Other common law crimes,664
2017,Quintana Roo,Other crimes against heritage or property,31
2017,Quintana Roo,Other crimes against life and bodily integrity,1
2017,Quintana Roo,Other crimes against personal freedom,404
2017,Quintana Roo,Other crimes against sexual freedom and security,44
2017,Quintana Roo,Other crimes against society,14
2017,Quintana Roo,Other crimes against the family,32
2017,Quintana Roo,Prisoner escape,2
2017,Quintana Roo,Property damage,3397
2017,Quintana Roo,Robbery,11441
2017,Quintana Roo,Sexual abuse,312
2017,Quintana Roo,Sexual harassment,79
2017,Quintana Roo,Simple rape,210
2017,Quintana Roo,Threats,919
2017,San Luis Potosí,Abduction,0
2017,San Luis Potosí,Abortion,7
2017,San Luis Potosí,Aggravated rape,35
2017,San Luis Potosí,Burglary,322
2017,San Luis Potosí,Child trafficking,3
2017,San Luis Potosí,Corruption of minors,38
2017,San Luis Potosí,Counterfeiting,186
2017,San Luis Potosí,Crimes committed by public officials,488
2017,San Luis Potosí,Dispossession,442
2017,San Luis Potosí,Domestic violence,5723
2017,San Luis Potosí,Drug trafficking (small-scale),269
2017,San Luis Potosí,Electoral crimes,2
2017,San Luis Potosí,Embezzlement,375
2017,San Luis Potosí,Environmental crimes,52
2017,San Luis Potosí,Extortion,151
2017,San Luis Potosí,Feminicide,18
2017,San Luis Potosí,Forgery,25
2017,San Luis Potosí,Fraud,1117
2017,San Luis Potosí,Gender-based violence in all its forms other than domestic violence,0
2017,San Luis Potosí,Homicide,712
2017,San Luis Potosí,Human trafficking,2
2017,San Luis Potosí,Incest,0
2017,San Luis Potosí,Injuries,4331
2017,San Luis Potosí,Kidnapping,28
2017,San Luis Potosí,Non-compliance with family support obligations,426
2017,San Luis Potosí,Other common law crimes,1055
2017,San Luis Potosí,Other crimes against heritage or property,3
2017,San Luis Potosí,Other crimes against life and bodily integrity,114
2017,San Luis Potosí,Other crimes against personal freedom,412
2017,San Luis Potosí,Other crimes against sexual freedom and security,75
2017,San Luis Potosí,Other crimes against society,2
2017,San Luis Potosí,Other crimes against the family,1
2017,San Luis Potosí,Prisoner escape,4
2017,San Luis Potosí,Property damage,4030
2017,San Luis Potosí,Robbery,11850
2017,San Luis Potosí,Sexual abuse,368
2017,San Luis Potosí,Sexual harassment,155
2017,San Luis Potosí,Simple rape,419
2017,San Luis Potosí,Threats,1939
2017,Sinaloa,Abduction,56
2017,Sinaloa,Abortion,9
2017,Sinaloa,Aggravated rape,30
2017,Sinaloa,Burglary,76
2017,Sinaloa,Child trafficking,1
2017,Sinaloa,Corruption of minors,34
2017,Sinaloa,Counterfeiting,168
2017,Sinaloa,Crimes committed by public officials,212
2017,Sinaloa,Dispossession,268
2017,Sinaloa,Domestic violence,2612
2017,Sinaloa,Drug trafficking (small-scale),857
2017,Sinaloa,Electoral crimes,6
2017,Sinaloa,Embezzlement,196
2017,Sinaloa,Environmental crimes,0
2017,Sinaloa,Extortion,51
2017,Sinaloa,Feminicide,82
2017,Sinaloa,Forgery,53
2017,Sinaloa,Fraud,424
2017,Sinaloa,Gender-based violence in all its forms other than domestic violence,0
2017,Sinaloa,Homicide,1839
2017,Sinaloa,Human trafficking,3
2017,Sinaloa,Incest,1
2017,Sinaloa,Injuries,2132
2017,Sinaloa,Kidnapping,14
2017,Sinaloa,Non-compliance with family support obligations,106
2017,Sinaloa,Other common law crimes,153
2017,Sinaloa,Other crimes against heritage or property,33
2017,Sinaloa,Other crimes against life and bodily integrity,422
2017,Sinaloa,Other crimes against personal freedom,999
2017,Sinaloa,Other crimes against sexual freedom and security,39
2017,Sinaloa,Other crimes against society,84
2017,Sinaloa,Other crimes against the family,26
2017,Sinaloa,Prisoner escape,2
2017,Sinaloa,Property damage,1401
2017,Sinaloa,Robbery,9885
2017,Sinaloa,Sexual abuse,214
2017,Sinaloa,Sexual harassment,7
2017,Sinaloa,Simple rape,129
2017,Sinaloa,Threats,307
2017,Sonora,Abduction,10
2017,Sonora,Abortion,2
2017,Sonora,Aggravated rape,48
2017,Sonora,Burglary,165
2017,Sonora,Child trafficking,135
2017,Sonora,Corruption of minors,39
2017,Sonora,Counterfeiting,39
2017,Sonora,Crimes committed by public officials,98
2017,Sonora,Dispossession,370
2017,Sonora,Domestic violence,2428
2017,Sonora,Drug trafficking (small-scale),936
2017,Sonora,Electoral crimes,1
2017,Sonora,Embezzlement,388
2017,Sonora,Environmental crimes,0
2017,Sonora,Extortion,35
2017,Sonora,Feminicide,32
2017,Sonora,Forgery,36
2017,Sonora,Fraud,863
2017,Sonora,Gender-based violence in all its forms other than domestic violence,0
2017,Sonora,Homicide,1149
2017,Sonora,Human trafficking,0
2017,Sonora,Incest,0
2017,Sonora,Injuries,2270
2017,Sonora,Kidnapping,2
2017,Sonora,Non-compliance with family support obligations,2077
2017,Sonora,Other common law crimes,1139
2017,Sonora,Other crimes against heritage or property,0
2017,Sonora,Other crimes against life and bodily integrity,5
2017,Sonora,Other crimes against personal freedom,198
2017,Sonora,Other crimes against sexual freedom and security,43
2017,Sonora,Other crimes against society,0
2017,Sonora,Other crimes against the family,4
2017,Sonora,Prisoner escape,1
2017,Sonora,Property damage,1527
2017,Sonora,Robbery,10456
2017,Sonora,Sexual abuse,362
2017,Sonora,Sexual harassment,7
